path,label
../img/neg/Im158_0.tif90.png,0
../img/neg/Im169_0.tif90.png,0
../img/neg/Im234_0.tif,0
../img/neg/Im223_0.tif270.png,0
../img/neg/Im167_0.tif270.png,0
../img/neg/Im229_0.tif90.png,0
../img/neg/Im216_0.tif,0
../img/neg/Im132_0.tif270.png,0
../img/neg/Im207_0.tif180.png,0
../img/neg/Im215_0.tif,0
../img/neg/Im238_0.tif270.png,0
../img/neg/Im211_0.tif270.png,0
../img/neg/Im134_0.tif180.png,0
../img/neg/Im151_0.tif270.png,0
../img/neg/Im214_0.tif270.png,0
../img/neg/Im141_0.tif270.png,0
../img/neg/Im204_0.tif180.png,0
../img/neg/Im158_0.tif270.png,0
../img/neg/Im149_0.tif,0
../img/neg/Im165_0.tif90.png,0
../img/neg/Im134_0.tif90.png,0
../img/neg/Im155_0.tif270.png,0
../img/neg/Im191_0.tif90.png,0
../img/neg/Im187_0.tif90.png,0
../img/neg/Im182_0.tif90.png,0
../img/neg/Im164_0.tif180.png,0
../img/neg/Im253_0.tif90.png,0
../img/neg/Im243_0.tif90.png,0
../img/neg/Im251_0.tif180.png,0
../img/neg/Im185_0.tif270.png,0
../img/neg/Im166_0.tif90.png,0
../img/neg/Im186_0.tif,0
../img/neg/Im133_0.tif180.png,0
../img/neg/Im139_0.tif180.png,0
../img/neg/Im161_0.tif90.png,0
../img/neg/Im234_0.tif270.png,0
../img/neg/Im252_0.tif,0
../img/neg/Im166_0.tif180.png,0
../img/neg/Im137_0.tif270.png,0
../img/neg/Im194_0.tif270.png,0
../img/neg/Im214_0.tif180.png,0
../img/neg/Im135_0.tif90.png,0
../img/neg/Im154_0.tif270.png,0
../img/neg/Im178_0.tif90.png,0
../img/neg/Im205_0.tif180.png,0
../img/neg/Im187_0.tif180.png,0
../img/neg/Im140_0.tif270.png,0
../img/neg/Im167_0.tif180.png,0
../img/neg/Im228_0.tif90.png,0
../img/neg/Im213_0.tif180.png,0
../img/neg/Im137_0.tif90.png,0
../img/neg/Im227_0.tif270.png,0
../img/neg/Im147_0.tif270.png,0
../img/neg/Im211_0.tif,0
../img/neg/Im257_0.tif180.png,0
../img/neg/Im240_0.tif,0
../img/neg/Im234_0.tif180.png,0
../img/neg/Im253_0.tif,0
../img/neg/Im247_0.tif270.png,0
../img/neg/Im145_0.tif180.png,0
../img/neg/Im225_0.tif270.png,0
../img/neg/Im227_0.tif90.png,0
../img/neg/Im256_0.tif270.png,0
../img/neg/Im152_0.tif90.png,0
../img/neg/Im153_0.tif90.png,0
../img/neg/Im221_0.tif,0
../img/neg/Im243_0.tif180.png,0
../img/neg/Im192_0.tif,0
../img/neg/Im160_0.tif180.png,0
../img/neg/Im163_0.tif90.png,0
../img/neg/Im236_0.tif,0
../img/neg/Im260_0.tif90.png,0
../img/neg/Im148_0.tif90.png,0
../img/neg/Im061_1.tiff.png,0
../img/neg/Im224_0.tif,0
../img/neg/Im171_0.tif,0
../img/neg/Im255_0.tif90.png,0
../img/neg/Im146_0.tif180.png,0
../img/neg/Im220_0.tif90.png,0
../img/neg/Im229_0.tif,0
../img/neg/Im209_0.tif,0
../img/neg/Im251_0.tif90.png,0
../img/neg/Im154_0.tif180.png,0
../img/neg/Im174_0.tif,0
../img/neg/Im230_0.tif180.png,0
../img/neg/Im260_0.tif,0
../img/neg/Im193_0.tif,0
../img/neg/Im171_0.tif270.png,0
../img/neg/Im247_0.tif90.png,0
../img/neg/Im165_0.tif270.png,0
../img/neg/Im246_0.tif,0
../img/neg/Im181_0.tif270.png,0
../img/neg/Im153_0.tif180.png,0
../img/neg/Im143_0.tif90.png,0
../img/neg/Im202_0.tif270.png,0
../img/neg/Im244_0.tif270.png,0
../img/neg/Im224_0.tif270.png,0
../img/neg/Im192_0.tif270.png,0
../img/neg/Im188_0.tif180.png,0
../img/neg/Im258_0.tif270.png,0
../img/neg/Im239_0.tif270.png,0
../img/neg/Im140_0.tif90.png,0
../img/neg/Im187_0.tif270.png,0
../img/neg/Im159_0.tif270.png,0
../img/neg/Im148_0.tif180.png,0
../img/neg/Im159_0.tif,0
../img/neg/Im224_0.tif180.png,0
../img/neg/Im241_0.tif,0
../img/neg/Im202_0.tif180.png,0
../img/neg/Im180_0.tif180.png,0
../img/neg/Im207_0.tif,0
../img/neg/Im228_0.tif,0
../img/neg/Im162_0.tif,0
../img/neg/Im225_0.tif90.png,0
../img/neg/Im244_0.tif,0
../img/neg/Im238_0.tif180.png,0
../img/neg/Im255_0.tif180.png,0
../img/neg/Im138_0.tif270.png,0
../img/neg/Im233_0.tif,0
../img/neg/Im199_0.tif270.png,0
../img/neg/Im154_0.tif,0
../img/neg/Im166_0.tif,0
../img/neg/Im163_0.tif,0
../img/neg/Im204_0.tif270.png,0
../img/neg/Im141_0.tif90.png,0
../img/neg/Im161_0.tif270.png,0
../img/neg/Im223_0.tif,0
../img/neg/Im186_0.tif90.png,0
../img/neg/Im189_0.tif,0
../img/neg/Im215_0.tif180.png,0
../img/neg/Im220_0.tif180.png,0
../img/neg/Im219_0.tif180.png,0
../img/neg/Im159_0.tif180.png,0
../img/neg/Im141_0.tif,0
../img/neg/Im221_0.tif180.png,0
../img/neg/Im254_0.tif180.png,0
../img/neg/Im194_0.tif,0
../img/neg/Im238_0.tif90.png,0
../img/neg/Im160_0.tif,0
../img/neg/Im200_0.tif90.png,0
../img/neg/Im149_0.tif270.png,0
../img/neg/Im230_0.tif270.png,0
../img/neg/Im165_0.tif,0
../img/neg/Im155_0.tif90.png,0
../img/neg/Im242_0.tif,0
../img/neg/Im146_0.tif90.png,0
../img/neg/Im230_0.tif90.png,0
../img/neg/Im136_0.tif,0
../img/neg/Im227_0.tif,0
../img/neg/Im180_0.tif270.png,0
../img/neg/Im250_0.tif180.png,0
../img/neg/Im199_0.tif90.png,0
../img/neg/Im169_0.tif,0
../img/neg/Im203_0.tif270.png,0
../img/neg/Im178_0.tif270.png,0
../img/neg/Im171_0.tif90.png,0
../img/neg/Im222_0.tif180.png,0
../img/neg/Im169_0.tif180.png,0
../img/neg/Im225_0.tif,0
../img/neg/Im139_0.tif270.png,0
../img/neg/Im167_0.tif90.png,0
../img/neg/Im232_0.tif270.png,0
../img/neg/Im179_0.tif90.png,0
../img/neg/Im133_0.tif270.png,0
../img/neg/Im250_0.tif270.png,0
../img/neg/Im139_0.tif90.png,0
../img/neg/Im244_0.tif180.png,0
../img/neg/Im213_0.tif,0
../img/neg/Im147_0.tif90.png,0
../img/neg/Im219_0.tif270.png,0
../img/neg/Im193_0.tif270.png,0
../img/neg/Im245_0.tif180.png,0
../img/neg/Im217_0.tif,0
../img/neg/Im183_0.tif180.png,0
../img/neg/Im177_0.tif,0
../img/neg/Im179_0.tif180.png,0
../img/neg/Im206_0.tif270.png,0
../img/neg/Im215_0.tif90.png,0
../img/neg/Im253_0.tif270.png,0
../img/neg/Im257_0.tif,0
../img/neg/Im221_0.tif90.png,0
../img/neg/Im248_0.tif180.png,0
../img/neg/Im251_0.tif270.png,0
../img/neg/Im252_0.tif180.png,0
../img/neg/Im162_0.tif180.png,0
../img/neg/Im151_0.tif,0
../img/neg/Im213_0.tif270.png,0
../img/neg/Im184_0.tif90.png,0
../img/neg/Im150_0.tif,0
../img/neg/Im235_0.tif,0
../img/neg/Im241_0.tif180.png,0
../img/neg/Im158_0.tif180.png,0
../img/neg/Im177_0.tif270.png,0
../img/neg/Im156_0.tif90.png,0
../img/neg/Im240_0.tif270.png,0
../img/neg/Im141_0.tif180.png,0
../img/neg/Im224_0.tif90.png,0
../img/neg/Im201_0.tif90.png,0
../img/neg/Im202_0.tif,0
../img/neg/Im168_0.tif90.png,0
../img/neg/Im195_0.tif90.png,0
../img/neg/Im248_0.tif,0
../img/neg/Im132_0.tif180.png,0
../img/neg/Im131_0.tif270.png,0
../img/neg/Im190_0.tif270.png,0
../img/neg/Im197_0.tif,0
../img/neg/Im191_0.tif180.png,0
../img/neg/Im191_0.tif270.png,0
../img/neg/Im144_0.tif,0
../img/neg/Im170_0.tif270.png,0
../img/neg/Im131_0.tif90.png,0
../img/neg/Im218_0.tif270.png,0
../img/neg/Im199_0.tif,0
../img/neg/Im210_0.tif,0
../img/neg/Im181_0.tif90.png,0
../img/neg/Im169_0.tif270.png,0
../img/neg/Im173_0.tif90.png,0
../img/neg/Im259_0.tif90.png,0
../img/neg/Im260_0.tif180.png,0
../img/neg/Im176_0.tif,0
../img/neg/Im252_0.tif270.png,0
../img/neg/Im143_0.tif270.png,0
../img/neg/Im215_0.tif270.png,0
../img/neg/Im153_0.tif,0
../img/neg/Im188_0.tif,0
../img/neg/Im175_0.tif270.png,0
../img/neg/Im145_0.tif,0
../img/neg/Im188_0.tif270.png,0
../img/neg/Im151_0.tif90.png,0
../img/neg/Im172_0.tif180.png,0
../img/neg/Im179_0.tif,0
../img/neg/Im239_0.tif180.png,0
../img/neg/Im198_0.tif270.png,0
../img/neg/Im132_0.tif90.png,0
../img/neg/Im196_0.tif180.png,0
../img/neg/Im131_0.tif,0
../img/neg/Im217_0.tif180.png,0
../img/neg/Im185_0.tif180.png,0
../img/neg/Im184_0.tif,0
../img/neg/Im148_0.tif,0
../img/neg/Im142_0.tif180.png,0
../img/neg/Im156_0.tif270.png,0
../img/neg/Im174_0.tif180.png,0
../img/neg/Im218_0.tif,0
../img/neg/Im172_0.tif270.png,0
../img/neg/Im157_0.tif,0
../img/neg/Im252_0.tif90.png,0
../img/neg/Im219_0.tif90.png,0
../img/neg/Im189_0.tif270.png,0
../img/neg/Im241_0.tif270.png,0
../img/neg/Im247_0.tif,0
../img/neg/Im232_0.tif,0
../img/neg/Im168_0.tif270.png,0
../img/neg/Im254_0.tif270.png,0
../img/neg/Im176_0.tif180.png,0
../img/neg/Im237_0.tif180.png,0
../img/neg/Im242_0.tif90.png,0
../img/neg/Im184_0.tif180.png,0
../img/neg/Im249_0.tif270.png,0
../img/neg/Im182_0.tif270.png,0
../img/neg/Im145_0.tif270.png,0
../img/neg/Im203_0.tif180.png,0
../img/neg/Im190_0.tif,0
../img/neg/Im164_0.tif90.png,0
../img/neg/Im228_0.tif270.png,0
../img/neg/Im196_0.tif90.png,0
../img/neg/Im170_0.tif90.png,0
../img/neg/Im258_0.tif90.png,0
../img/neg/Im186_0.tif270.png,0
../img/neg/Im197_0.tif270.png,0
../img/neg/Im200_0.tif270.png,0
../img/neg/Im185_0.tif90.png,0
../img/neg/Im186_0.tif180.png,0
../img/neg/Im212_0.tif270.png,0
../img/neg/Im138_0.tif180.png,0
../img/neg/Im187_0.tif,0
../img/neg/Im209_0.tif270.png,0
../img/neg/Im216_0.tif180.png,0
../img/neg/Im150_0.tif180.png,0
../img/neg/Im185_0.tif,0
../img/neg/Im132_0.tif,0
../img/neg/Im137_0.tif180.png,0
../img/neg/Im231_0.tif270.png,0
../img/neg/Im248_0.tif90.png,0
../img/neg/Im244_0.tif90.png,0
../img/neg/Im223_0.tif90.png,0
../img/neg/Im222_0.tif270.png,0
../img/neg/Im259_0.tif180.png,0
../img/neg/Im217_0.tif90.png,0
../img/neg/Im190_0.tif90.png,0
../img/neg/Im182_0.tif180.png,0
../img/neg/Im258_0.tif180.png,0
../img/neg/Im219_0.tif,0
../img/neg/Im133_0.tif90.png,0
../img/neg/Im216_0.tif90.png,0
../img/neg/Im197_0.tif180.png,0
../img/neg/Im159_0.tif90.png,0
../img/neg/Im229_0.tif270.png,0
../img/neg/Im222_0.tif,0
../img/neg/Im149_0.tif180.png,0
../img/neg/Im246_0.tif180.png,0
../img/neg/Im259_0.tif270.png,0
../img/neg/Im208_0.tif180.png,0
../img/neg/Im250_0.tif,0
../img/neg/Im166_0.tif270.png,0
../img/neg/Im136_0.tif90.png,0
../img/neg/Im136_0.tif180.png,0
../img/neg/Im240_0.tif180.png,0
../img/neg/Im171_0.tif180.png,0
../img/neg/Im212_0.tif90.png,0
../img/neg/Im170_0.tif,0
../img/neg/Im174_0.tif90.png,0
../img/neg/Im134_0.tif270.png,0
../img/neg/Im135_0.tif,0
../img/neg/Im154_0.tif90.png,0
../img/neg/Im249_0.tif180.png,0
../img/neg/Im208_0.tif,0
../img/neg/Im183_0.tif90.png,0
../img/neg/Im152_0.tif,0
../img/neg/Im200_0.tif180.png,0
../img/neg/Im173_0.tif180.png,0
../img/neg/Im155_0.tif,0
../img/neg/Im168_0.tif,0
../img/neg/Im131_0.tif180.png,0
../img/neg/Im221_0.tif270.png,0
../img/neg/Im178_0.tif,0
../img/neg/Im236_0.tif180.png,0
../img/neg/Im153_0.tif270.png,0
../img/neg/Im134_0.tif,0
../img/neg/Im194_0.tif90.png,0
../img/neg/Im199_0.tif180.png,0
../img/neg/Im233_0.tif180.png,0
../img/neg/Im233_0.tif270.png,0
../img/neg/Im231_0.tif90.png,0
../img/neg/Im256_0.tif180.png,0
../img/neg/Im240_0.tif90.png,0
../img/neg/Im139_0.tif,0
../img/neg/Im232_0.tif180.png,0
../img/neg/Im231_0.tif,0
../img/neg/Im198_0.tif90.png,0
../img/neg/Im209_0.tif180.png,0
../img/neg/Im193_0.tif90.png,0
../img/neg/Im194_0.tif180.png,0
../img/neg/Im257_0.tif90.png,0
../img/neg/Im175_0.tif,0
../img/neg/Im245_0.tif,0
../img/neg/Im144_0.tif180.png,0
../img/neg/Im235_0.tif270.png,0
../img/neg/Im241_0.tif90.png,0
../img/neg/Im205_0.tif270.png,0
../img/neg/Im179_0.tif270.png,0
../img/neg/Im206_0.tif180.png,0
../img/neg/Im225_0.tif180.png,0
../img/neg/Im204_0.tif90.png,0
../img/neg/Im226_0.tif90.png,0
../img/neg/Im210_0.tif180.png,0
../img/neg/Im174_0.tif270.png,0
../img/neg/Im232_0.tif90.png,0
../img/neg/Im201_0.tif,0
../img/neg/Im145_0.tif90.png,0
../img/neg/Im206_0.tif,0
../img/neg/Im229_0.tif180.png,0
../img/neg/Im212_0.tif,0
../img/neg/Im256_0.tif,0
../img/neg/Im142_0.tif270.png,0
../img/neg/Im255_0.tif270.png,0
../img/neg/Im249_0.tif,0
../img/neg/Im212_0.tif180.png,0
../img/neg/Im202_0.tif90.png,0
../img/neg/Im156_0.tif,0
../img/neg/Im235_0.tif90.png,0
../img/neg/Im251_0.tif,0
../img/neg/Im155_0.tif180.png,0
../img/neg/Im162_0.tif270.png,0
../img/neg/Im142_0.tif90.png,0
../img/neg/Im204_0.tif,0
../img/neg/Im182_0.tif,0
../img/neg/Im190_0.tif180.png,0
../img/neg/Im227_0.tif180.png,0
../img/neg/Im143_0.tif,0
../img/neg/Im206_0.tif90.png,0
../img/neg/Im214_0.tif90.png,0
../img/neg/Im192_0.tif90.png,0
../img/neg/Im165_0.tif180.png,0
../img/neg/Im192_0.tif180.png,0
../img/neg/Im242_0.tif180.png,0
../img/neg/Im184_0.tif270.png,0
../img/neg/Im236_0.tif270.png,0
../img/neg/Im133_0.tif,0
../img/neg/Im243_0.tif,0
../img/neg/Im160_0.tif270.png,0
../img/neg/Im208_0.tif270.png,0
../img/neg/Im175_0.tif180.png,0
../img/neg/Im157_0.tif90.png,0
../img/neg/Im231_0.tif180.png,0
../img/neg/Im255_0.tif,0
../img/neg/Im144_0.tif90.png,0
../img/neg/Im210_0.tif270.png,0
../img/neg/Im152_0.tif270.png,0
../img/neg/Im198_0.tif,0
../img/neg/Im239_0.tif90.png,0
../img/neg/Im247_0.tif180.png,0
../img/neg/Im243_0.tif270.png,0
../img/neg/Im146_0.tif270.png,0
../img/neg/Im189_0.tif180.png,0
../img/neg/Im142_0.tif,0
../img/neg/Im191_0.tif,0
../img/neg/Im180_0.tif,0
../img/neg/Im257_0.tif270.png,0
../img/neg/Im147_0.tif,0
../img/neg/Im205_0.tif,0
../img/neg/Im256_0.tif90.png,0
../img/neg/Im254_0.tif90.png,0
../img/neg/Im205_0.tif90.png,0
../img/neg/Im137_0.tif,0
../img/neg/Im211_0.tif90.png,0
../img/neg/Im208_0.tif90.png,0
../img/neg/Im237_0.tif,0
../img/neg/Im197_0.tif90.png,0
../img/neg/Im172_0.tif90.png,0
../img/neg/Im183_0.tif270.png,0
../img/neg/Im217_0.tif270.png,0
../img/neg/Im143_0.tif180.png,0
../img/neg/Im236_0.tif90.png,0
../img/neg/Im245_0.tif270.png,0
../img/neg/Im245_0.tif90.png,0
../img/neg/Im196_0.tif270.png,0
../img/neg/Im223_0.tif180.png,0
../img/neg/Im157_0.tif180.png,0
../img/neg/Im230_0.tif,0
../img/neg/Im172_0.tif,0
../img/neg/Im203_0.tif90.png,0
../img/neg/Im152_0.tif180.png,0
../img/neg/Im195_0.tif270.png,0
../img/neg/Im214_0.tif,0
../img/neg/Im177_0.tif90.png,0
../img/neg/Im211_0.tif180.png,0
../img/neg/Im216_0.tif270.png,0
../img/neg/Im173_0.tif270.png,0
../img/neg/Im196_0.tif,0
../img/neg/Im156_0.tif180.png,0
../img/neg/Im210_0.tif90.png,0
../img/neg/Im234_0.tif90.png,0
../img/neg/Im148_0.tif270.png,0
../img/neg/Im226_0.tif270.png,0
../img/neg/Im177_0.tif180.png,0
../img/neg/Im163_0.tif270.png,0
../img/neg/Im160_0.tif90.png,0
../img/neg/Im235_0.tif180.png,0
../img/neg/Im218_0.tif90.png,0
../img/neg/Im140_0.tif,0
../img/neg/Im207_0.tif270.png,0
../img/neg/Im188_0.tif90.png,0
../img/neg/Im161_0.tif,0
../img/neg/Im138_0.tif90.png,0
../img/neg/Im178_0.tif180.png,0
../img/neg/Im239_0.tif,0
../img/neg/Im242_0.tif270.png,0
../img/neg/Im140_0.tif180.png,0
../img/neg/Im181_0.tif180.png,0
../img/neg/Im201_0.tif180.png,0
../img/neg/Im238_0.tif,0
../img/neg/Im258_0.tif,0
../img/neg/Im248_0.tif270.png,0
../img/neg/Im259_0.tif,0
../img/neg/Im147_0.tif180.png,0
../img/neg/Im246_0.tif270.png,0
../img/neg/Im158_0.tif,0
